Date,zone,centre,Price
01-11-06,3,SHILLONG,NA
01-11-06,3,AIZAWL,NA
01-11-06,3,BHUBANESHWAR,1250
01-11-06,3,CUTTACK,1260
01-11-06,3,KOLKATA,NA
01-11-06,3,AGARTALA,NA
01-11-06,4,HYDERABAD,950
01-11-06,4,VIJAYAWADA,1450
01-11-06,4,BANGALORE,1500
01-11-06,4,THIRUVANANTHAPURAM,1520
01-11-06,4,ERNAKULAM,1404
01-11-06,4,CHENNAI,1350
01-11-06,4,MADURAI,1250
01-11-06,4,PONDICHERRY,1600
08-11-06,1,HISAR,1070
08-11-06,1,KARNAL,1070
08-11-06,1,SHIMLA,NA
08-11-06,1,MANDI,NA
08-11-06,1,SRINAGAR,NA
08-11-06,1,JAMMU,NA
08-11-06,1,AMRITSAR,920
08-11-06,1,LUDHIANA,1080
08-11-06,1,LUCKNOW,1200
08-11-06,1,KANPUR,1075
08-11-06,1,CHANDIGARH,1000
08-11-06,1,DELHI,1120
08-11-06,2,AHMEDABAD,1200
08-11-06,2,RAJKOT,1250
08-11-06,2,PANAJI,1450
08-11-06,2,BHOPAL,1025
08-11-06,2,INDORE,1100
08-11-06,2,MUMBAI,1350
08-11-06,2,NAGPUR,1325
08-11-06,2,JAIPUR,1150
08-11-06,2,JODHPUR,800
08-11-06,3,GUWAHATI,NA
08-11-06,3,PATNA,1050
08-11-06,3,SHILLONG,NA
08-11-06,3,AIZAWL,NA
08-11-06,3,BHUBANESHWAR,1300
08-11-06,3,CUTTACK,1300
08-11-06,3,KOLKATA,NA
08-11-06,3,AGARTALA,NA
08-11-06,4,HYDERABAD,950
08-11-06,4,VIJAYAWADA,1450
08-11-06,4,BANGALORE,1500
08-11-06,4,THIRUVANANTHAPURAM,1520
08-11-06,4,ERNAKULAM,1404
08-11-06,4,CHENNAI,1500
08-11-06,4,MADURAI,1420
08-11-06,4,PONDICHERRY,1600
15-11-06,1,HISAR,1070
15-11-06,1,KARNAL,1070
15-11-06,1,SHIMLA,NA
15-11-06,1,MANDI,NA
15-11-06,1,SRINAGAR,NA
15-11-06,1,JAMMU,NA
15-11-06,1,AMRITSAR,920
15-11-06,1,LUDHIANA,1075
15-11-06,1,LUCKNOW,1150
15-11-06,1,KANPUR,1075
15-11-06,1,CHANDIGARH,NA
15-11-06,1,DELHI,1150
15-11-06,2,AHMEDABAD,1235
15-11-06,2,RAJKOT,1250
15-11-06,2,PANAJI,1450
15-11-06,2,BHOPAL,1025
15-11-06,2,INDORE,1100
15-11-06,2,MUMBAI,1375
15-11-06,2,NAGPUR,1325
15-11-06,2,JAIPUR,1150
15-11-06,2,JODHPUR,NA
15-11-06,3,GUWAHATI,NA
15-11-06,3,PATNA,1050
15-11-06,3,SHILLONG,NA
15-11-06,3,AIZAWL,NA
15-11-06,3,BHUBANESHWAR,1320
15-11-06,3,CUTTACK,1320
15-11-06,3,KOLKATA,NA
15-11-06,3,AGARTALA,NA
15-11-06,4,HYDERABAD,950
15-11-06,4,VIJAYAWADA,1450
15-11-06,4,BANGALORE,1500
15-11-06,4,THIRUVANANTHAPURAM,1510
15-11-06,4,ERNAKULAM,1404
15-11-06,4,CHENNAI,1500
15-11-06,4,MADURAI,1420
15-11-06,4,PONDICHERRY,1600
22-11-06,1,HISAR,1100
22-11-06,1,KARNAL,1095
22-11-06,1,SHIMLA,NA
22-11-06,1,MANDI,NA
22-11-06,1,SRINAGAR,NA
22-11-06,1,JAMMU,NA
22-11-06,1,AMRITSAR,920
22-11-06,1,LUDHIANA,1075
22-11-06,1,LUCKNOW,1150
22-11-06,1,KANPUR,1075
22-11-06,1,CHANDIGARH,NA
22-11-06,1,DELHI,1120
22-11-06,2,AHMEDABAD,1235
22-11-06,2,RAJKOT,1250
22-11-06,2,PANAJI,1450
22-11-06,2,BHOPAL,1025
22-11-06,2,INDORE,1100
22-11-06,2,MUMBAI,1375
22-11-06,2,NAGPUR,1250
22-11-06,2,JAIPUR,1100
22-11-06,2,JODHPUR,NA
22-11-06,3,GUWAHATI,NA
22-11-06,3,PATNA,1050
22-11-06,3,SHILLONG,NA
22-11-06,3,AIZAWL,NA
22-11-06,3,BHUBANESHWAR,1320
22-11-06,3,CUTTACK,1320
22-11-06,3,KOLKATA,NA
22-11-06,3,AGARTALA,NA
22-11-06,4,HYDERABAD,950
22-11-06,4,VIJAYAWADA,1450
22-11-06,4,BANGALORE,1550
22-11-06,4,THIRUVANANTHAPURAM,1640
22-11-06,4,ERNAKULAM,1400
22-11-06,4,CHENNAI,1500
22-11-06,4,MADURAI,1420
22-11-06,4,PONDICHERRY,1600
29-11-06,1,HISAR,1100
29-11-06,1,KARNAL,1100
29-11-06,1,SHIMLA,NA
29-11-06,1,MANDI,NA
29-11-06,1,SRINAGAR,NA
29-11-06,1,JAMMU,NA
29-11-06,1,AMRITSAR,930
29-11-06,1,LUDHIANA,1125
29-11-06,1,LUCKNOW,1100
29-11-06,1,KANPUR,1075
29-11-06,1,CHANDIGARH,NA
29-11-06,1,DELHI,1140
29-11-06,2,AHMEDABAD,1235
29-11-06,2,RAJKOT,1250
29-11-06,2,PANAJI,1450
29-11-06,2,BHOPAL,1000
29-11-06,2,INDORE,1190
29-11-06,2,MUMBAI,1387
29-11-06,2,NAGPUR,1250
29-11-06,2,JAIPUR,1150
29-11-06,2,JODHPUR,NA
29-11-06,3,GUWAHATI,NA
29-11-06,3,PATNA,1050
29-11-06,3,SHILLONG,NA
29-11-06,3,AIZAWL,NA
29-11-06,3,BHUBANESHWAR,1320
29-11-06,3,CUTTACK,1320
29-11-06,3,KOLKATA,NA
29-11-06,3,AGARTALA,NA
29-11-06,4,HYDERABAD,950
29-11-06,4,VIJAYAWADA,1500
29-11-06,4,BANGALORE,1540
29-11-06,4,THIRUVANANTHAPURAM,1640
29-11-06,4,ERNAKULAM,1400
29-11-06,4,CHENNAI,1500
29-11-06,4,MADURAI,1420
29-11-06,4,PONDICHERRY,1600
06-12-06,1,HISAR,1100
06-12-06,1,KARNAL,1100
06-12-06,1,SHIMLA,NA
06-12-06,1,MANDI,NA
06-12-06,1,SRINAGAR,NA
06-12-06,1,JAMMU,NA
06-12-06,1,AMRITSAR,930
06-12-06,1,LUDHIANA,1125
06-12-06,1,LUCKNOW,1100
06-12-06,1,KANPUR,1075
06-12-06,1,CHANDIGARH,NA
06-12-06,1,DELHI,1140
06-12-06,2,AHMEDABAD,1235
06-12-06,2,RAJKOT,1250
06-12-06,2,PANAJI,1450
06-12-06,2,BHOPAL,1000
06-12-06,2,INDORE,1190
06-12-06,2,MUMBAI,1387
06-12-06,2,NAGPUR,1250
06-12-06,2,JAIPUR,1150
06-12-06,2,JODHPUR,NA
06-12-06,3,GUWAHATI,NA
06-12-06,3,PATNA,1050
06-12-06,3,SHILLONG,NA
06-12-06,3,AIZAWL,NA
06-12-06,3,BHUBANESHWAR,1320
06-12-06,3,CUTTACK,1320
06-12-06,3,KOLKATA,NA
06-12-06,3,AGARTALA,NA
06-12-06,4,HYDERABAD,950
06-12-06,4,VIJAYAWADA,1500
06-12-06,4,BANGALORE,1540
06-12-06,4,THIRUVANANTHAPURAM,1640
06-12-06,4,ERNAKULAM,1400
06-12-06,4,CHENNAI,1500
06-12-06,4,MADURAI,1420
06-12-06,4,PONDICHERRY,1600
13-12-06,1,HISAR,1095
13-12-06,1,KARNAL,1095
13-12-06,1,SHIMLA,NA
13-12-06,1,MANDI,NA
13-12-06,1,SRINAGAR,NA
13-12-06,1,JAMMU,NA
13-12-06,1,AMRITSAR,930
13-12-06,1,LUDHIANA,1125
13-12-06,1,LUCKNOW,1100
13-12-06,1,KANPUR,1070
13-12-06,1,CHANDIGARH,NA
13-12-06,1,DELHI,1130
13-12-06,2,AHMEDABAD,1235
13-12-06,2,RAJKOT,1250
13-12-06,2,PANAJI,1450
13-12-06,2,BHOPAL,1000
13-12-06,2,INDORE,1175
13-12-06,2,MUMBAI,1475
13-12-06,2,NAGPUR,1250
13-12-06,2,JAIPUR,1150
13-12-06,2,JODHPUR,NA
13-12-06,3,GUWAHATI,NA
13-12-06,3,PATNA,1050
13-12-06,3,SHILLONG,NA
13-12-06,3,AIZAWL,NA
13-12-06,3,BHUBANESHWAR,1300
13-12-06,3,CUTTACK,1440
13-12-06,3,KOLKATA,NA
13-12-06,3,AGARTALA,NA
13-12-06,4,HYDERABAD,950
13-12-06,4,VIJAYAWADA,1500
13-12-06,4,BANGALORE,1400
13-12-06,4,THIRUVANANTHAPURAM,1630
13-12-06,4,ERNAKULAM,1400
13-12-06,4,CHENNAI,1500
13-12-06,4,MADURAI,1420
13-12-06,4,PONDICHERRY,1600
20-12-06,1,HISAR,1095
20-12-06,1,KARNAL,1040
20-12-06,1,SHIMLA,NA
20-12-06,1,MANDI,NA
20-12-06,1,SRINAGAR,NA
20-12-06,1,JAMMU,NA
20-12-06,1,AMRITSAR,930
20-12-06,1,LUDHIANA,1125
20-12-06,1,LUCKNOW,1100
20-12-06,1,KANPUR,1070
20-12-06,1,CHANDIGARH,NA
20-12-06,1,DELHI,1085
20-12-06,2,AHMEDABAD,1235
20-12-06,2,RAJKOT,1250
20-12-06,2,PANAJI,1450
20-12-06,2,BHOPAL,1000
20-12-06,2,INDORE,1175
20-12-06,2,MUMBAI,1500
20-12-06,2,NAGPUR,1250
20-12-06,2,JAIPUR,1125
20-12-06,2,JODHPUR,NA
20-12-06,3,GUWAHATI,NA
20-12-06,3,PATNA,1050
20-12-06,3,SHILLONG,NA
20-12-06,3,AIZAWL,NA
20-12-06,3,BHUBANESHWAR,1300
20-12-06,3,CUTTACK,1440
20-12-06,3,KOLKATA,NA
20-12-06,3,AGARTALA,NA
20-12-06,4,HYDERABAD,950
20-12-06,4,VIJAYAWADA,1500
20-12-06,4,BANGALORE,1540
20-12-06,4,THIRUVANANTHAPURAM,1630
20-12-06,4,ERNAKULAM,1400
20-12-06,4,CHENNAI,1500
20-12-06,4,MADURAI,1420
20-12-06,4,PONDICHERRY,1600
27-12-06,1,HISAR,1050
27-12-06,1,KARNAL,1040
27-12-06,1,SHIMLA,NA
27-12-06,1,MANDI,NA
27-12-06,1,SRINAGAR,NA
27-12-06,1,JAMMU,NA
27-12-06,1,AMRITSAR,930
27-12-06,1,LUDHIANA,1125
27-12-06,1,LUCKNOW,1100
27-12-06,1,KANPUR,1070
27-12-06,1,CHANDIGARH,NA
27-12-06,1,DELHI,1090
27-12-06,2,AHMEDABAD,1235
27-12-06,2,RAJKOT,1250
27-12-06,2,PANAJI,1450
27-12-06,2,BHOPAL,1000
27-12-06,2,INDORE,1175
27-12-06,2,MUMBAI,1500
27-12-06,2,NAGPUR,1275
27-12-06,2,JAIPUR,1150
27-12-06,2,JODHPUR,NA
27-12-06,3,GUWAHATI,NA
27-12-06,3,PATNA,1050
27-12-06,3,SHILLONG,NA
27-12-06,3,AIZAWL,NA
27-12-06,3,BHUBANESHWAR,1300
27-12-06,3,CUTTACK,1450
27-12-06,3,KOLKATA,NA
27-12-06,3,AGARTALA,NA
27-12-06,4,HYDERABAD,950
27-12-06,4,VIJAYAWADA,1500
27-12-06,4,BANGALORE,1510
27-12-06,4,THIRUVANANTHAPURAM,1630
27-12-06,4,ERNAKULAM,1404
27-12-06,4,CHENNAI,1500
27-12-06,4,MADURAI,1470
27-12-06,4,PONDICHERRY,1650
03-01-07,1,HISAR,1040
03-01-07,1,KARNAL,1035
03-01-07,1,SHIMLA,NA
03-01-07,1,MANDI,NA
03-01-07,1,SRINAGAR,NA
03-01-07,1,JAMMU,NA
03-01-07,1,AMRITSAR,930
03-01-07,1,LUDHIANA,1125
03-01-07,1,LUCKNOW,1100
03-01-07,1,KANPUR,1060
03-01-07,1,CHANDIGARH,NA
03-01-07,1,DELHI,1090
03-01-07,2,AHMEDABAD,1300
03-01-07,2,RAJKOT,1250
03-01-07,2,PANAJI,1400
03-01-07,2,BHOPAL,1050
03-01-07,2,INDORE,1150
03-01-07,2,MUMBAI,1500
03-01-07,2,NAGPUR,1275
03-01-07,2,JAIPUR,1100
03-01-07,2,JODHPUR,NA
03-01-07,3,GUWAHATI,NA
03-01-07,3,PATNA,1050
03-01-07,3,SHILLONG,NA
03-01-07,3,AIZAWL,NA
03-01-07,3,BHUBANESHWAR,1300
03-01-07,3,CUTTACK,1400
03-01-07,3,KOLKATA,NA
03-01-07,3,AGARTALA,NA
03-01-07,4,HYDERABAD,950
03-01-07,4,VIJAYAWADA,1550
03-01-07,4,BANGALORE,1560
03-01-07,4,THIRUVANANTHAPURAM,1600
03-01-07,4,ERNAKULAM,1404
03-01-07,4,CHENNAI,1500
03-01-07,4,MADURAI,1470
03-01-07,4,PONDICHERRY,1650
10-01-07,1,HISAR,1040
10-01-07,1,KARNAL,1035
10-01-07,1,SHIMLA,NA
10-01-07,1,MANDI,NA
10-01-07,1,SRINAGAR,NA
10-01-07,1,JAMMU,NA
10-01-07,1,AMRITSAR,950
10-01-07,1,LUDHIANA,975
10-01-07,1,LUCKNOW,1200
10-01-07,1,KANPUR,1160
10-01-07,1,CHANDIGARH,NA
10-01-07,1,DELHI,1090
10-01-07,2,AHMEDABAD,1300
10-01-07,2,RAJKOT,1250
10-01-07,2,PANAJI,1400
10-01-07,2,BHOPAL,1050
10-01-07,2,INDORE,1150
10-01-07,2,MUMBAI,1500
10-01-07,2,NAGPUR,1275
10-01-07,2,JAIPUR,1100
10-01-07,2,JODHPUR,NA
10-01-07,3,GUWAHATI,NA
10-01-07,3,PATNA,1050
10-01-07,3,SHILLONG,NA
10-01-07,3,AIZAWL,NA
10-01-07,3,BHUBANESHWAR,1300
10-01-07,3,CUTTACK,1400
10-01-07,3,KOLKATA,NA
10-01-07,3,AGARTALA,NA
10-01-07,4,HYDERABAD,950
10-01-07,4,VIJAYAWADA,1550
10-01-07,4,BANGALORE,1550
10-01-07,4,THIRUVANANTHAPURAM,1600
10-01-07,4,ERNAKULAM,1414
10-01-07,4,CHENNAI,1500
10-01-07,4,MADURAI,1470
10-01-07,4,PONDICHERRY,1700
17-01-07,1,HISAR,1050
17-01-07,1,KARNAL,1180
17-01-07,1,SHIMLA,NA
17-01-07,1,MANDI,NA
17-01-07,1,SRINAGAR,NA
17-01-07,1,JAMMU,NA
17-01-07,1,AMRITSAR,950
17-01-07,1,LUDHIANA,975
17-01-07,1,LUCKNOW,1200
17-01-07,1,KANPUR,1160
17-01-07,1,CHANDIGARH,NA
17-01-07,1,DELHI,1090
17-01-07,2,AHMEDABAD,1300
17-01-07,2,RAJKOT,1250
17-01-07,2,PANAJI,1400
17-01-07,2,BHOPAL,1050
17-01-07,2,INDORE,1150
17-01-07,2,MUMBAI,1500
17-01-07,2,NAGPUR,1275
17-01-07,2,JAIPUR,1100
17-01-07,2,JODHPUR,NA
17-01-07,3,GUWAHATI,NA
17-01-07,3,PATNA,1050
17-01-07,3,SHILLONG,NA
17-01-07,3,AIZAWL,NA
17-01-07,3,BHUBANESHWAR,1300
17-01-07,3,CUTTACK,1400
17-01-07,3,KOLKATA,NA
17-01-07,3,AGARTALA,NA
17-01-07,4,HYDERABAD,1100
17-01-07,4,VIJAYAWADA,1550
17-01-07,4,BANGALORE,1600
17-01-07,4,THIRUVANANTHAPURAM,1600
17-01-07,4,ERNAKULAM,1414
17-01-07,4,CHENNAI,1500
17-01-07,4,MADURAI,1470
17-01-07,4,PONDICHERRY,1700
24-01-07,1,HISAR,1045
24-01-07,1,KARNAL,1045
24-01-07,1,SHIMLA,NA
24-01-07,1,MANDI,NA
24-01-07,1,SRINAGAR,NA
24-01-07,1,JAMMU,NA
24-01-07,1,AMRITSAR,950
24-01-07,1,LUDHIANA,975
24-01-07,1,LUCKNOW,1200
24-01-07,1,KANPUR,1160
24-01-07,1,CHANDIGARH,NA
24-01-07,1,DELHI,1080
24-01-07,2,AHMEDABAD,1300
24-01-07,2,RAJKOT,1250
24-01-07,2,PANAJI,1400
24-01-07,2,BHOPAL,1050
24-01-07,2,INDORE,1150
24-01-07,2,MUMBAI,1500
24-01-07,2,NAGPUR,1275
24-01-07,2,JAIPUR,1100
24-01-07,2,JODHPUR,NA
24-01-07,3,GUWAHATI,NA
24-01-07,3,PATNA,1050
24-01-07,3,SHILLONG,NA
24-01-07,3,AIZAWL,NA
24-01-07,3,BHUBANESHWAR,1300
24-01-07,3,CUTTACK,1400
24-01-07,3,KOLKATA,NA
24-01-07,3,AGARTALA,NA
24-01-07,4,HYDERABAD,1100
24-01-07,4,VIJAYAWADA,1500
24-01-07,4,BANGALORE,1600
24-01-07,4,THIRUVANANTHAPURAM,1600
24-01-07,4,ERNAKULAM,1414
24-01-07,4,CHENNAI,1500
24-01-07,4,MADURAI,1470
24-01-07,4,PONDICHERRY,1700
31-01-07,1,HISAR,1050
31-01-07,1,KARNAL,1000
31-01-07,1,SHIMLA,NA
31-01-07,1,MANDI,NA
31-01-07,1,SRINAGAR,NA
31-01-07,1,JAMMU,NA
31-01-07,1,AMRITSAR,960
31-01-07,1,LUDHIANA,1025
31-01-07,1,LUCKNOW,1100
31-01-07,1,KANPUR,1150
31-01-07,1,CHANDIGARH,NA
31-01-07,1,DELHI,1080
31-01-07,2,AHMEDABAD,1300
31-01-07,2,RAJKOT,1250
31-01-07,2,PANAJI,1500
31-01-07,2,BHOPAL,1050
31-01-07,2,INDORE,1150
31-01-07,2,MUMBAI,1500
31-01-07,2,NAGPUR,1275
31-01-07,2,JAIPUR,1100
31-01-07,2,JODHPUR,NA
31-01-07,3,GUWAHATI,NA
31-01-07,3,PATNA,1050
31-01-07,3,SHILLONG,NA
31-01-07,3,AIZAWL,NA
31-01-07,3,BHUBANESHWAR,1300
31-01-07,3,CUTTACK,1400
31-01-07,3,KOLKATA,NA
31-01-07,3,AGARTALA,NA
31-01-07,4,HYDERABAD,1100
31-01-07,4,VIJAYAWADA,1600
31-01-07,4,BANGALORE,1600
31-01-07,4,THIRUVANANTHAPURAM,1600
31-01-07,4,ERNAKULAM,1414
31-01-07,4,CHENNAI,1500
31-01-07,4,MADURAI,1470
31-01-07,4,PONDICHERRY,1700
07-02-07,1,HISAR,975
07-02-07,1,KARNAL,975
07-02-07,1,SHIMLA,NA
07-02-07,1,MANDI,NA
07-02-07,1,SRINAGAR,NA
07-02-07,1,JAMMU,NA
07-02-07,1,AMRITSAR,960
07-02-07,1,LUDHIANA,1025
07-02-07,1,LUCKNOW,1100
07-02-07,1,KANPUR,1150
07-02-07,1,CHANDIGARH,NA
07-02-07,1,DELHI,1030
07-02-07,2,AHMEDABAD,1300
07-02-07,2,RAJKOT,1150
07-02-07,2,PANAJI,1500
07-02-07,2,BHOPAL,1050
07-02-07,2,INDORE,1150
07-02-07,2,MUMBAI,1500
07-02-07,2,NAGPUR,1250
07-02-07,2,JAIPUR,1050
07-02-07,2,JODHPUR,NA
07-02-07,3,GUWAHATI,NA
07-02-07,3,PATNA,1050
07-02-07,3,SHILLONG,NA
07-02-07,3,AIZAWL,NA
07-02-07,3,BHUBANESHWAR,1300
07-02-07,3,CUTTACK,1400
07-02-07,3,KOLKATA,NA
07-02-07,3,AGARTALA,NA
07-02-07,4,HYDERABAD,1100
07-02-07,4,VIJAYAWADA,1600
07-02-07,4,BANGALORE,1600
07-02-07,4,THIRUVANANTHAPURAM,1600
07-02-07,4,ERNAKULAM,1400
07-02-07,4,CHENNAI,1500
07-02-07,4,MADURAI,1470
07-02-07,4,PONDICHERRY,1700
14-02-07,1,HISAR,975
14-02-07,1,KARNAL,975
14-02-07,1,SHIMLA,NA
14-02-07,1,MANDI,NA
14-02-07,1,SRINAGAR,NA
14-02-07,1,JAMMU,NA
14-02-07,1,AMRITSAR,960
14-02-07,1,LUDHIANA,1025
14-02-07,1,LUCKNOW,1100
14-02-07,1,KANPUR,1000
14-02-07,1,CHANDIGARH,NA
14-02-07,1,DELHI,1085
14-02-07,2,AHMEDABAD,1300
14-02-07,2,RAJKOT,1150
14-02-07,2,PANAJI,1500
14-02-07,2,BHOPAL,1050
14-02-07,2,INDORE,1150
14-02-07,2,MUMBAI,1450
14-02-07,2,NAGPUR,1400
14-02-07,2,JAIPUR,1125
14-02-07,2,JODHPUR,NA
14-02-07,3,GUWAHATI,NA
14-02-07,3,PATNA,1200
14-02-07,3,SHILLONG,NA
14-02-07,3,AIZAWL,NA
14-02-07,3,BHUBANESHWAR,1300
14-02-07,3,CUTTACK,1380
14-02-07,3,KOLKATA,NA
14-02-07,3,AGARTALA,NA
14-02-07,4,HYDERABAD,1100
14-02-07,4,VIJAYAWADA,1400
14-02-07,4,BANGALORE,1530
14-02-07,4,THIRUVANANTHAPURAM,1500
14-02-07,4,ERNAKULAM,1400
14-02-07,4,CHENNAI,1460
14-02-07,4,MADURAI,1470
14-02-07,4,PONDICHERRY,1700
21-02-07,1,HISAR,1030
21-02-07,1,KARNAL,1030
21-02-07,1,SHIMLA,NA
21-02-07,1,MANDI,NA
21-02-07,1,SRINAGAR,NA
21-02-07,1,JAMMU,NA
21-02-07,1,AMRITSAR,960
21-02-07,1,LUDHIANA,1025
21-02-07,1,LUCKNOW,1100
21-02-07,1,KANPUR,1030
21-02-07,1,CHANDIGARH,NA
21-02-07,1,DELHI,1065
21-02-07,2,AHMEDABAD,1137
21-02-07,2,RAJKOT,1100
21-02-07,2,PANAJI,1500
21-02-07,2,BHOPAL,1050
21-02-07,2,INDORE,1150
21-02-07,2,MUMBAI,1400
21-02-07,2,NAGPUR,1450
21-02-07,2,JAIPUR,1050
21-02-07,2,JODHPUR,NA
21-02-07,3,GUWAHATI,NA
21-02-07,3,PATNA,1100
21-02-07,3,SHILLONG,NA
21-02-07,3,AIZAWL,NA
21-02-07,3,BHUBANESHWAR,1300
21-02-07,3,CUTTACK,1380
21-02-07,3,KOLKATA,NA
21-02-07,3,AGARTALA,NA
21-02-07,4,HYDERABAD,1100
21-02-07,4,VIJAYAWADA,1550
21-02-07,4,BANGALORE,1500
21-02-07,4,THIRUVANANTHAPURAM,1500
21-02-07,4,ERNAKULAM,1400
21-02-07,4,CHENNAI,1460
21-02-07,4,MADURAI,1470
21-02-07,4,PONDICHERRY,1700
28-02-07,1,HISAR,1030
28-02-07,1,KARNAL,1000
28-02-07,1,SHIMLA,NA
28-02-07,1,MANDI,NA
28-02-07,1,SRINAGAR,NA
28-02-07,1,JAMMU,NA
28-02-07,1,AMRITSAR,1000
28-02-07,1,LUDHIANA,1025
28-02-07,1,LUCKNOW,1100
28-02-07,1,KANPUR,1000
28-02-07,1,CHANDIGARH,NA
28-02-07,1,DELHI,1040
28-02-07,2,AHMEDABAD,1137
28-02-07,2,RAJKOT,1100
28-02-07,2,PANAJI,1500
28-02-07,2,BHOPAL,1050
28-02-07,2,INDORE,990
28-02-07,2,MUMBAI,1400
28-02-07,2,NAGPUR,1435
28-02-07,2,JAIPUR,1050
28-02-07,2,JODHPUR,NA
28-02-07,3,GUWAHATI,NA
28-02-07,3,PATNA,1100
28-02-07,3,SHILLONG,NA
28-02-07,3,AIZAWL,NA
28-02-07,3,BHUBANESHWAR,1300
28-02-07,3,CUTTACK,1340
28-02-07,3,KOLKATA,NA
28-02-07,3,AGARTALA,NA
28-02-07,4,HYDERABAD,1100
28-02-07,4,VIJAYAWADA,1550
28-02-07,4,BANGALORE,1500
28-02-07,4,THIRUVANANTHAPURAM,1500
28-02-07,4,ERNAKULAM,1400
28-02-07,4,CHENNAI,1460
28-02-07,4,MADURAI,1470
28-02-07,4,PONDICHERRY,1700
07-03-07,1,HISAR,980
07-03-07,1,KARNAL,980
07-03-07,1,SHIMLA,NA
07-03-07,1,MANDI,NA
07-03-07,1,SRINAGAR,NA
07-03-07,1,JAMMU,NA
07-03-07,1,AMRITSAR,1000
07-03-07,1,LUDHIANA,1025
07-03-07,1,LUCKNOW,1100
07-03-07,1,KANPUR,1000
07-03-07,1,CHANDIGARH,NA
07-03-07,1,DELHI,1000
07-03-07,2,AHMEDABAD,1045
07-03-07,2,RAJKOT,900
07-03-07,2,PANAJI,1500
07-03-07,2,BHOPAL,800
07-03-07,2,INDORE,850
07-03-07,2,MUMBAI,1200
07-03-07,2,NAGPUR,975
07-03-07,2,JAIPUR,950
07-03-07,2,JODHPUR,NA
07-03-07,3,GUWAHATI,NA
07-03-07,3,PATNA,1100
07-03-07,3,SHILLONG,NA
07-03-07,3,AIZAWL,NA
07-03-07,3,BHUBANESHWAR,1300
07-03-07,3,CUTTACK,1340
07-03-07,3,KOLKATA,NA
07-03-07,3,AGARTALA,NA
07-03-07,4,HYDERABAD,1030
07-03-07,4,VIJAYAWADA,1550
07-03-07,4,BANGALORE,1300
07-03-07,4,THIRUVANANTHAPURAM,1500
07-03-07,4,ERNAKULAM,1400
07-03-07,4,CHENNAI,1460
07-03-07,4,MADURAI,1470
07-03-07,4,PONDICHERRY,1520
14-03-07,1,HISAR,1000
14-03-07,1,KARNAL,1000
14-03-07,1,SHIMLA,NA
14-03-07,1,MANDI,NA
14-03-07,1,SRINAGAR,NA
14-03-07,1,JAMMU,NA
14-03-07,1,AMRITSAR,1000
14-03-07,1,LUDHIANA,980
14-03-07,1,LUCKNOW,1100
14-03-07,1,KANPUR,1000
14-03-07,1,CHANDIGARH,NA
14-03-07,1,DELHI,1030
14-03-07,2,AHMEDABAD,888
14-03-07,2,RAJKOT,900
14-03-07,2,PANAJI,1500
14-03-07,2,BHOPAL,850
14-03-07,2,INDORE,850
14-03-07,2,MUMBAI,1175
14-03-07,2,NAGPUR,1250
14-03-07,2,JAIPUR,1000
14-03-07,2,JODHPUR,NA
14-03-07,3,GUWAHATI,NA
14-03-07,3,PATNA,1100
14-03-07,3,SHILLONG,NA
14-03-07,3,AIZAWL,NA
14-03-07,3,BHUBANESHWAR,1280
14-03-07,3,CUTTACK,1340
14-03-07,3,KOLKATA,NA
14-03-07,3,AGARTALA,NA
14-03-07,4,HYDERABAD,1030
14-03-07,4,VIJAYAWADA,1550
14-03-07,4,BANGALORE,1400
14-03-07,4,THIRUVANANTHAPURAM,1500
14-03-07,4,ERNAKULAM,1400
14-03-07,4,CHENNAI,1460
14-03-07,4,MADURAI,1470
14-03-07,4,PONDICHERRY,1520
21-03-07,1,HISAR,1000
21-03-07,1,KARNAL,1000
21-03-07,1,SHIMLA,NA
21-03-07,1,MANDI,NA
21-03-07,1,SRINAGAR,NA
21-03-07,1,JAMMU,NA
21-03-07,1,AMRITSAR,1000
21-03-07,1,LUDHIANA,980
21-03-07,1,LUCKNOW,1100
21-03-07,1,KANPUR,970
21-03-07,1,CHANDIGARH,NA
21-03-07,1,DELHI,1045
21-03-07,2,AHMEDABAD,1050
21-03-07,2,RAJKOT,1100
21-03-07,2,PANAJI,1500
21-03-07,2,BHOPAL,850
21-03-07,2,INDORE,850
21-03-07,2,MUMBAI,1175
21-03-07,2,NAGPUR,1250
21-03-07,2,JAIPUR,1050
21-03-07,2,JODHPUR,NA
21-03-07,3,GUWAHATI,NA
21-03-07,3,PATNA,1100
21-03-07,3,SHILLONG,NA
21-03-07,3,AIZAWL,NA
21-03-07,3,BHUBANESHWAR,1280
21-03-07,3,CUTTACK,1340
21-03-07,3,KOLKATA,NA
21-03-07,3,AGARTALA,NA
21-03-07,4,HYDERABAD,1030
21-03-07,4,VIJAYAWADA,1550
21-03-07,4,BANGALORE,1300
21-03-07,4,THIRUVANANTHAPURAM,1500
21-03-07,4,ERNAKULAM,1400
21-03-07,4,CHENNAI,1400
21-03-07,4,MADURAI,1470
21-03-07,4,PONDICHERRY,1520
28-03-07,1,HISAR,1020
28-03-07,1,KARNAL,1020
28-03-07,1,SHIMLA,NA
28-03-07,1,MANDI,NA
28-03-07,1,SRINAGAR,NA
28-03-07,1,JAMMU,NA
28-03-07,1,AMRITSAR,1000
28-03-07,1,LUDHIANA,980
28-03-07,1,LUCKNOW,1000
